,province,procedure,wait_time_metric,Data year,metric_result
2051,New Brunswick,Hip Fracture Repair,50th percentile,2013,20
2052,New Brunswick,Hip Fracture Repair,90th percentile,2013,54
2053,New Brunswick,Hip Fracture Repair,Volume,2013,355
2054,New Brunswick,Cataract Surgery,% meeting benchmark,2013,88
2055,New Brunswick,Cataract Surgery,50th percentile,2013,25
2056,New Brunswick,Cataract Surgery,90th percentile,2013,134
2057,New Brunswick,Cataract Surgery,Volume,2013,5214
2058,New Brunswick,CABG,50th percentile,2013,4
2059,New Brunswick,CABG,90th percentile,2013,74
2060,New Brunswick,CABG,Volume,2013,228
2061,New Brunswick,Breast Cancer Surgery,50th percentile,2013,8
2062,New Brunswick,Breast Cancer Surgery,90th percentile,2013,24
2063,New Brunswick,Breast Cancer Surgery,Volume,2013,390
2064,New Brunswick,Bladder Cancer Surgery,50th percentile,2013,17
2065,New Brunswick,Bladder Cancer Surgery,90th percentile,2013,53
2066,New Brunswick,Bladder Cancer Surgery,Volume,2013,236
2067,New Brunswick,Colorectal Cancer Surgery,50th percentile,2013,13
2068,New Brunswick,Colorectal Cancer Surgery,90th percentile,2013,32
2069,New Brunswick,Colorectal Cancer Surgery,Volume,2013,259
2070,New Brunswick,Lung Cancer Surgery,50th percentile,2013,14
2071,New Brunswick,Lung Cancer Surgery,90th percentile,2013,35
2072,New Brunswick,Lung Cancer Surgery,Volume,2013,87
2073,New Brunswick,Prostate Cancer Surgery,50th percentile,2013,20
2074,New Brunswick,Prostate Cancer Surgery,90th percentile,2013,65
2075,New Brunswick,Prostate Cancer Surgery,Volume,2013,60
2076,New Brunswick,Hip Replacement,% meeting benchmark,2014,65
2077,New Brunswick,Hip Replacement,50th percentile,2014,127
2078,New Brunswick,Hip Replacement,90th percentile,2014,383
2079,New Brunswick,Hip Replacement,Volume,2014,366
2080,New Brunswick,Knee Replacement,% meeting benchmark,2014,48
2081,New Brunswick,Knee Replacement,50th percentile,2014,188
2082,New Brunswick,Knee Replacement,90th percentile,2014,480
2083,New Brunswick,Knee Replacement,Volume,2014,731
2084,New Brunswick,Radiation Therapy,% meeting benchmark,2014,97
2085,New Brunswick,Radiation Therapy,50th percentile,2014,7
2086,New Brunswick,Radiation Therapy,90th percentile,2014,19
2087,New Brunswick,Radiation Therapy,Volume,2014,931
2088,New Brunswick,Hip Fracture Repair,% meeting benchmark,2014,83
2089,New Brunswick,Hip Fracture Repair,50th percentile,2014,19
2090,New Brunswick,Hip Fracture Repair,90th percentile,2014,66
2091,New Brunswick,Hip Fracture Repair,Volume,2014,363
2092,New Brunswick,Cataract Surgery,% meeting benchmark,2014,86
2093,New Brunswick,Cataract Surgery,50th percentile,2014,43
2094,New Brunswick,Cataract Surgery,90th percentile,2014,137
2095,New Brunswick,Cataract Surgery,Volume,2014,5320
2096,New Brunswick,CABG,50th percentile,2014,8
2097,New Brunswick,CABG,90th percentile,2014,116
2098,New Brunswick,CABG,Volume,2014,226
2099,New Brunswick,Breast Cancer Surgery,50th percentile,2014,20
2100,New Brunswick,Breast Cancer Surgery,90th percentile,2014,42
2101,New Brunswick,Breast Cancer Surgery,Volume,2014,386
2102,New Brunswick,Bladder Cancer Surgery,50th percentile,2014,24
2103,New Brunswick,Bladder Cancer Surgery,90th percentile,2014,62
2104,New Brunswick,Bladder Cancer Surgery,Volume,2014,255
2105,New Brunswick,Colorectal Cancer Surgery,50th percentile,2014,15
2106,New Brunswick,Colorectal Cancer Surgery,90th percentile,2014,45
2107,New Brunswick,Colorectal Cancer Surgery,Volume,2014,238
2108,New Brunswick,Lung Cancer Surgery,50th percentile,2014,18
2109,New Brunswick,Lung Cancer Surgery,90th percentile,2014,52
2110,New Brunswick,Lung Cancer Surgery,Volume,2014,85
2111,New Brunswick,Prostate Cancer Surgery,50th percentile,2014,36
2112,New Brunswick,Prostate Cancer Surgery,90th percentile,2014,69
2113,New Brunswick,Prostate Cancer Surgery,Volume,2014,71
2114,New Brunswick,Hip Replacement,% meeting benchmark,2015,62
2115,New Brunswick,Hip Replacement,50th percentile,2015,134
2116,New Brunswick,Hip Replacement,90th percentile,2015,456
2117,New Brunswick,Hip Replacement,Volume,2015,424
2118,New Brunswick,Knee Replacement,% meeting benchmark,2015,55
2119,New Brunswick,Knee Replacement,50th percentile,2015,161
2120,New Brunswick,Knee Replacement,90th percentile,2015,400
2121,New Brunswick,Knee Replacement,Volume,2015,841
2122,New Brunswick,Radiation Therapy,% meeting benchmark,2015,99
2123,New Brunswick,Radiation Therapy,50th percentile,2015,6
2124,New Brunswick,Radiation Therapy,90th percentile,2015,17
2125,New Brunswick,Radiation Therapy,Volume,2015,825
2126,New Brunswick,Hip Fracture Repair,% meeting benchmark,2015,86
2127,New Brunswick,Hip Fracture Repair,50th percentile,2015,21
2128,New Brunswick,Hip Fracture Repair,90th percentile,2015,58
2129,New Brunswick,Hip Fracture Repair,Volume,2015,407
2130,New Brunswick,Cataract Surgery,% meeting benchmark,2015,80
2131,New Brunswick,Cataract Surgery,50th percentile,2015,48
2132,New Brunswick,Cataract Surgery,90th percentile,2015,161
2133,New Brunswick,Cataract Surgery,Volume,2015,5362
2134,New Brunswick,CABG,50th percentile,2015,8
2135,New Brunswick,CABG,90th percentile,2015,129
2136,New Brunswick,CABG,Volume,2015,216
2137,New Brunswick,Breast Cancer Surgery,50th percentile,2015,19
2138,New Brunswick,Breast Cancer Surgery,90th percentile,2015,41
2139,New Brunswick,Breast Cancer Surgery,Volume,2015,394
2140,New Brunswick,Bladder Cancer Surgery,50th percentile,2015,25
2141,New Brunswick,Bladder Cancer Surgery,90th percentile,2015,54
2142,New Brunswick,Bladder Cancer Surgery,Volume,2015,258
2143,New Brunswick,Colorectal Cancer Surgery,50th percentile,2015,20
2144,New Brunswick,Colorectal Cancer Surgery,90th percentile,2015,44
2145,New Brunswick,Colorectal Cancer Surgery,Volume,2015,239
2146,New Brunswick,Lung Cancer Surgery,50th percentile,2015,33
2147,New Brunswick,Lung Cancer Surgery,90th percentile,2015,61
2148,New Brunswick,Lung Cancer Surgery,Volume,2015,88
2149,New Brunswick,Prostate Cancer Surgery,50th percentile,2015,43
2150,New Brunswick,Prostate Cancer Surgery,90th percentile,2015,78
2151,New Brunswick,Prostate Cancer Surgery,Volume,2015,68
2152,New Brunswick,Hip Replacement,% meeting benchmark,2016,55
2153,New Brunswick,Hip Replacement,50th percentile,2016,164
2154,New Brunswick,Hip Replacement,90th percentile,2016,406
2155,New Brunswick,Hip Replacement,Volume,2016,505
2156,New Brunswick,Knee Replacement,% meeting benchmark,2016,50
2157,New Brunswick,Knee Replacement,50th percentile,2016,180
2158,New Brunswick,Knee Replacement,90th percentile,2016,480
2159,New Brunswick,Knee Replacement,Volume,2016,925
2160,New Brunswick,Radiation Therapy,% meeting benchmark,2016,98
2161,New Brunswick,Radiation Therapy,50th percentile,2016,7
2162,New Brunswick,Radiation Therapy,90th percentile,2016,19
2163,New Brunswick,Radiation Therapy,Volume,2016,947
2164,New Brunswick,Hip Fracture Repair,% meeting benchmark,2016,89
2165,New Brunswick,Hip Fracture Repair,50th percentile,2016,19
2166,New Brunswick,Hip Fracture Repair,90th percentile,2016,52
2167,New Brunswick,Hip Fracture Repair,Volume,2016,361
2168,New Brunswick,Cataract Surgery,% meeting benchmark,2016,68
2169,New Brunswick,Cataract Surgery,50th percentile,2016,64
2170,New Brunswick,Cataract Surgery,90th percentile,2016,194
2171,New Brunswick,Cataract Surgery,Volume,2016,5310
2172,New Brunswick,CABG,50th percentile,2016,10
2173,New Brunswick,CABG,90th percentile,2016,175
2174,New Brunswick,CABG,Volume,2016,204
2175,New Brunswick,Breast Cancer Surgery,50th percentile,2016,19
2176,New Brunswick,Breast Cancer Surgery,90th percentile,2016,42
2177,New Brunswick,Breast Cancer Surgery,Volume,2016,342
2178,New Brunswick,Bladder Cancer Surgery,50th percentile,2016,31
2179,New Brunswick,Bladder Cancer Surgery,90th percentile,2016,71
2180,New Brunswick,Bladder Cancer Surgery,Volume,2016,258
2181,New Brunswick,Colorectal Cancer Surgery,50th percentile,2016,21
2182,New Brunswick,Colorectal Cancer Surgery,90th percentile,2016,48
2183,New Brunswick,Colorectal Cancer Surgery,Volume,2016,221
2184,New Brunswick,Lung Cancer Surgery,50th percentile,2016,29
2185,New Brunswick,Lung Cancer Surgery,90th percentile,2016,54
2186,New Brunswick,Lung Cancer Surgery,Volume,2016,102
2187,New Brunswick,Prostate Cancer Surgery,50th percentile,2016,39
2188,New Brunswick,Prostate Cancer Surgery,90th percentile,2016,90
2189,New Brunswick,Prostate Cancer Surgery,Volume,2016,85
2190,New Brunswick,Hip Replacement,% meeting benchmark,2017,56
2191,New Brunswick,Hip Replacement,50th percentile,2017,162
2192,New Brunswick,Hip Replacement,90th percentile,2017,386
2193,New Brunswick,Hip Replacement,Volume,2017,508
2194,New Brunswick,Knee Replacement,% meeting benchmark,2017,46
2195,New Brunswick,Knee Replacement,50th percentile,2017,201
2196,New Brunswick,Knee Replacement,90th percentile,2017,451
2197,New Brunswick,Knee Replacement,Volume,2017,903
2198,New Brunswick,Radiation Therapy,% meeting benchmark,2017,96.9
2199,New Brunswick,Radiation Therapy,50th percentile,2017,8
2200,New Brunswick,Radiation Therapy,90th percentile,2017,20
2201,New Brunswick,Radiation Therapy,Volume,2017,973
2202,New Brunswick,Hip Fracture Repair,% meeting benchmark,2017,89.74358974
2203,New Brunswick,Hip Fracture Repair,50th percentile,2017,17.06666667
2204,New Brunswick,Hip Fracture Repair,90th percentile,2017,48.14166667
2205,New Brunswick,Hip Fracture Repair,Volume,2017,390
2206,New Brunswick,Cataract Surgery,% meeting benchmark,2017,73
2207,New Brunswick,Cataract Surgery,50th percentile,2017,55
2208,New Brunswick,Cataract Surgery,90th percentile,2017,218
2209,New Brunswick,Cataract Surgery,Volume,2017,5682
2210,New Brunswick,CABG,50th percentile,2017,8
2211,New Brunswick,CABG,90th percentile,2017,183
2212,New Brunswick,CABG,Volume,2017,239
2213,New Brunswick,Breast Cancer Surgery,50th percentile,2017,22
2214,New Brunswick,Breast Cancer Surgery,90th percentile,2017,47
2215,New Brunswick,Breast Cancer Surgery,Volume,2017,358
2216,New Brunswick,Bladder Cancer Surgery,50th percentile,2017,30
2217,New Brunswick,Bladder Cancer Surgery,90th percentile,2017,74
2218,New Brunswick,Bladder Cancer Surgery,Volume,2017,238
2219,New Brunswick,Colorectal Cancer Surgery,50th percentile,2017,22
2220,New Brunswick,Colorectal Cancer Surgery,90th percentile,2017,44
2221,New Brunswick,Colorectal Cancer Surgery,Volume,2017,216
2222,New Brunswick,Lung Cancer Surgery,50th percentile,2017,35
2223,New Brunswick,Lung Cancer Surgery,90th percentile,2017,55
2224,New Brunswick,Lung Cancer Surgery,Volume,2017,96
2225,New Brunswick,Prostate Cancer Surgery,50th percentile,2017,39
2226,New Brunswick,Prostate Cancer Surgery,90th percentile,2017,84
2227,New Brunswick,Prostate Cancer Surgery,Volume,2017,87
2228,New Brunswick,Hip Replacement,% meeting benchmark,2018,55
2229,New Brunswick,Hip Replacement,50th percentile,2018,170
2230,New Brunswick,Hip Replacement,90th percentile,2018,406
2231,New Brunswick,Hip Replacement,Volume,2018,509
2232,New Brunswick,Knee Replacement,% meeting benchmark,2018,43
2233,New Brunswick,Knee Replacement,50th percentile,2018,209
2234,New Brunswick,Knee Replacement,90th percentile,2018,510
2235,New Brunswick,Knee Replacement,Volume,2018,935
2236,New Brunswick,Radiation Therapy,% meeting benchmark,2018,95.2
2237,New Brunswick,Radiation Therapy,50th percentile,2018,11
2238,New Brunswick,Radiation Therapy,90th percentile,2018,24
2239,New Brunswick,Radiation Therapy,Volume,2018,1019
2240,New Brunswick,Hip Fracture Repair,% meeting benchmark,2018,90.47619048
2241,New Brunswick,Hip Fracture Repair,50th percentile,2018,18.625
2242,New Brunswick,Hip Fracture Repair,90th percentile,2018,47.33333333
2243,New Brunswick,Hip Fracture Repair,Volume,2018,336
2244,New Brunswick,Cataract Surgery,% meeting benchmark,2018,67
2245,New Brunswick,Cataract Surgery,50th percentile,2018,58
2246,New Brunswick,Cataract Surgery,90th percentile,2018,230
2247,New Brunswick,Cataract Surgery,Volume,2018,5678
2248,New Brunswick,CABG,50th percentile,2018,8
2249,New Brunswick,CABG,90th percentile,2018,141
2250,New Brunswick,CABG,Volume,2018,234
2251,New Brunswick,Breast Cancer Surgery,50th percentile,2018,23
2252,New Brunswick,Breast Cancer Surgery,90th percentile,2018,43
2253,New Brunswick,Breast Cancer Surgery,Volume,2018,378
2254,New Brunswick,Bladder Cancer Surgery,50th percentile,2018,29
2255,New Brunswick,Bladder Cancer Surgery,90th percentile,2018,65
2256,New Brunswick,Bladder Cancer Surgery,Volume,2018,269
2257,New Brunswick,Colorectal Cancer Surgery,50th percentile,2018,22
2258,New Brunswick,Colorectal Cancer Surgery,90th percentile,2018,43
2259,New Brunswick,Colorectal Cancer Surgery,Volume,2018,237
2260,New Brunswick,Lung Cancer Surgery,50th percentile,2018,26
2261,New Brunswick,Lung Cancer Surgery,90th percentile,2018,72
2262,New Brunswick,Lung Cancer Surgery,Volume,2018,84
2263,New Brunswick,Prostate Cancer Surgery,50th percentile,2018,33
2264,New Brunswick,Prostate Cancer Surgery,90th percentile,2018,99
2265,New Brunswick,Prostate Cancer Surgery,Volume,2018,76
2266,New Brunswick,Bladder Cancer Surgery,50th percentile,2019,25
2267,New Brunswick,Bladder Cancer Surgery,90th percentile,2019,73
2268,New Brunswick,Bladder Cancer Surgery,Volume,2019,251
2269,New Brunswick,Breast Cancer Surgery,50th percentile,2019,20
2270,New Brunswick,Breast Cancer Surgery,90th percentile,2019,48
2271,New Brunswick,Breast Cancer Surgery,Volume,2019,333
2272,New Brunswick,CABG,50th percentile,2019,8
2273,New Brunswick,CABG,90th percentile,2019,148
2274,New Brunswick,CABG,Volume,2019,215
2275,New Brunswick,Cataract Surgery,% meeting benchmark,2019,66
2276,New Brunswick,Cataract Surgery,50th percentile,2019,70
2277,New Brunswick,Cataract Surgery,90th percentile,2019,226
2278,New Brunswick,Cataract Surgery,Volume,2019,5908
2279,New Brunswick,Colorectal Cancer Surgery,50th percentile,2019,22
2280,New Brunswick,Colorectal Cancer Surgery,90th percentile,2019,48
2281,New Brunswick,Colorectal Cancer Surgery,Volume,2019,212
2282,New Brunswick,Hip Fracture Repair,% meeting benchmark,2019,89.22018349
2283,New Brunswick,Hip Fracture Repair,50th percentile,2019,18.48333333
2284,New Brunswick,Hip Fracture Repair,90th percentile,2019,49.06666667
2285,New Brunswick,Hip Fracture Repair,Volume,2019,436
2286,New Brunswick,Hip Replacement,% meeting benchmark,2019,48
2287,New Brunswick,Hip Replacement,50th percentile,2019,195
2288,New Brunswick,Hip Replacement,90th percentile,2019,378
2289,New Brunswick,Hip Replacement,Volume,2019,532
2290,New Brunswick,Knee Replacement,% meeting benchmark,2019,44
2291,New Brunswick,Knee Replacement,50th percentile,2019,197
2292,New Brunswick,Knee Replacement,90th percentile,2019,485
2293,New Brunswick,Knee Replacement,Volume,2019,938
2294,New Brunswick,Lung Cancer Surgery,50th percentile,2019,33
2295,New Brunswick,Lung Cancer Surgery,90th percentile,2019,67
2296,New Brunswick,Lung Cancer Surgery,Volume,2019,71
2297,New Brunswick,Prostate Cancer Surgery,50th percentile,2019,31
2298,New Brunswick,Prostate Cancer Surgery,90th percentile,2019,71
2299,New Brunswick,Prostate Cancer Surgery,Volume,2019,84
2300,New Brunswick,Radiation Therapy,% meeting benchmark,2019,92.8
2301,New Brunswick,Radiation Therapy,50th percentile,2019,12
2302,New Brunswick,Radiation Therapy,90th percentile,2019,27
2303,New Brunswick,Radiation Therapy,Volume,2019,1048
2304,New Brunswick,Bladder Cancer Surgery,50th percentile,2020,25
2305,New Brunswick,Bladder Cancer Surgery,90th percentile,2020,92
2306,New Brunswick,Bladder Cancer Surgery,Volume,2020,249
2307,New Brunswick,Breast Cancer Surgery,50th percentile,2020,20
2308,New Brunswick,Breast Cancer Surgery,90th percentile,2020,43
2309,New Brunswick,Breast Cancer Surgery,Volume,2020,287
2310,New Brunswick,CABG,50th percentile,2020,8
2311,New Brunswick,CABG,90th percentile,2020,183
2312,New Brunswick,CABG,Volume,2020,216
2313,New Brunswick,Cataract Surgery,% meeting benchmark,2020,53
2314,New Brunswick,Cataract Surgery,50th percentile,2020,98
2315,New Brunswick,Cataract Surgery,90th percentile,2020,292
2316,New Brunswick,Cataract Surgery,Volume,2020,4540
2317,New Brunswick,Colorectal Cancer Surgery,50th percentile,2020,17
2318,New Brunswick,Colorectal Cancer Surgery,90th percentile,2020,46
2319,New Brunswick,Colorectal Cancer Surgery,Volume,2020,173
2320,New Brunswick,Hip Fracture Repair,% meeting benchmark,2020,91.10512129
2321,New Brunswick,Hip Fracture Repair,50th percentile,2020,17.95
2322,New Brunswick,Hip Fracture Repair,90th percentile,2020,46.78333333
2323,New Brunswick,Hip Fracture Repair,Volume,2020,371
2324,New Brunswick,Hip Replacement,% meeting benchmark,2020,29
2325,New Brunswick,Hip Replacement,50th percentile,2020,268
2326,New Brunswick,Hip Replacement,90th percentile,2020,547
2327,New Brunswick,Hip Replacement,Volume,2020,446
2328,New Brunswick,Knee Replacement,% meeting benchmark,2020,25
2329,New Brunswick,Knee Replacement,50th percentile,2020,296
2330,New Brunswick,Knee Replacement,90th percentile,2020,568
2331,New Brunswick,Knee Replacement,Volume,2020,650
2332,New Brunswick,Lung Cancer Surgery,50th percentile,2020,32
2333,New Brunswick,Lung Cancer Surgery,90th percentile,2020,68
2334,New Brunswick,Lung Cancer Surgery,Volume,2020,76
2335,New Brunswick,Prostate Cancer Surgery,50th percentile,2020,43
2336,New Brunswick,Prostate Cancer Surgery,90th percentile,2020,99
2337,New Brunswick,Prostate Cancer Surgery,Volume,2020,65
2338,New Brunswick,Radiation Therapy,% meeting benchmark,2020,95.3
2339,New Brunswick,Radiation Therapy,50th percentile,2020,10
2340,New Brunswick,Radiation Therapy,90th percentile,2020,23
2341,New Brunswick,Radiation Therapy,Volume,2020,1034
2342,New Brunswick,Bladder Cancer Surgery,50th percentile,2021,27
2343,New Brunswick,Bladder Cancer Surgery,90th percentile,2021,58
2344,New Brunswick,Bladder Cancer Surgery,Volume,2021,267
2345,New Brunswick,Breast Cancer Surgery,50th percentile,2021,23
2346,New Brunswick,Breast Cancer Surgery,90th percentile,2021,43
2347,New Brunswick,Breast Cancer Surgery,Volume,2021,402
2348,New Brunswick,CABG,50th percentile,2021,8
2349,New Brunswick,CABG,90th percentile,2021,118
2350,New Brunswick,CABG,Volume,2021,198
2351,New Brunswick,Cataract Surgery,% meeting benchmark,2021,71
2352,New Brunswick,Cataract Surgery,50th percentile,2021,51
2353,New Brunswick,Cataract Surgery,90th percentile,2021,222
